T050-B1BALRNA-PLmiRNA2_S28_R1_001	19372.0	20458.0	30291.0	39032.0	48817.0	59626.0	72203.0	89262.0	109976.0	118211.0	128382.0	144959.0	148392.0	156994.0	169653.0	173303.0	184847.0	195167.0	202737.0	224128.0	238644.0	248087.0	264140.0	280141.0	289968.0	306692.0	320012.0	331437.0	336831.0	175887.0	362.0	843.0	542.0	688.0	312.0	1135.0	633.0	29021339.0
T051-B1BALRNA-PBmiRNA_S12_R1_001	44310.0	48398.0	64911.0	89284.0	110827.0	99180.0	115418.0	170065.0	334816.0	214079.0	233647.0	490643.0	235697.0	283197.0	213315.0	190255.0	201891.0	200913.0	215463.0	299785.0	275148.0	288501.0	350957.0	368043.0	333165.0	332245.0	334244.0	362070.0	367099.0	195421.0	380.0	899.0	533.0	727.0	274.0	1218.0	707.0	31217043.0
T051-B2BCGBAL-PBmiRNA_S16_R1_001	20876.0	21306.0	27611.0	35131.0	43095.0	51864.0	64589.0	76831.0	100764.0	101248.0	113716.0	140145.0	129065.0	138312.0	146467.0	154032.0	165582.0	179109.0	189402.0	219431.0	229930.0	241772.0	266474.0	289976.0	293249.0	307176.0	322546.0	337803.0	346794.0	180427.0	407.0	943.0	511.0	716.0	298.0	1248.0	717.0	31025227.0
T051-B2PPDBAL-PBmiRNA1_S14_R1_001	19757.0	19310.0	22983.0	31661.0	42165.0	45831.0	60050.0	82692.0	147005.0	112427.0	130410.0	227116.0	145759.0	171775.0	163587.0	165377.0	180527.0	194167.0	211414.0	252867.0	257861.0	273091.0	302666.0	330976.0	326243.0	344811.0	356755.0	373932.0	385672.0	203250.0	416.0	962.0	591.0	715.0	306.0	1213.0	723.0	32158859.0
T051-B2PPDBAL-PLmiRNA2_S15_R1_001	38088.0	46597.0	71671.0	99857.0	128002.0	154083.0	187169.0	225015.0	284104.0	283902.0	305625.0	363919.0	328743.0	348113.0	357421.0	362839.0	379282.0	393225.0	398338.0	437414.0	452112.0	465866.0	489104.0	518330.0	524618.0	549888.0	559570.0	572790.0	580106.0	299657.0	437.0	1105.0	628.0	830.0	353.0	1343.0	756.0	34616620.0
T051-B2SalBAL-PBmiRNA_S13_R1_001	16233.0	15204.0	17746.0	19471.0	22889.0	29060.0	37747.0	45228.0	57968.0	65841.0	75325.0	90529.0	97634.0	103596.0	117163.0	125142.0	140077.0	154387.0	169694.0	199851.0	213143.0	226484.0	250899.0	282375.0	281973.0	296250.0	312910.0	329185.0	340629.0	178243.0	457.0	1028.0	626.0	792.0	326.0	1332.0	738.0	33982126.0
T052-BALRNA-PBmiRNA1_S4_R1_001	34352.0	37872.0	50860.0	66214.0	88628.0	99206.0	123224.0	169694.0	273097.0	240620.0	254579.0	392894.0	296790.0	316745.0	296566.0	300055.0	319104.0	328170.0	342566.0	408980.0	409530.0	419578.0	452121.0	511116.0	470006.0	486246.0	491502.0	515136.0	513332.0	267000.0	432.0	1027.0	612.0	826.0	367.0	1356.0	794.0	34971051.0
T052-BALRNA-PLmiRNA2_S5_R1_001	23209.0	28306.0	43318.0	66535.0	92498.0	100758.0	129467.0	179575.0	318258.0	239105.0	249676.0	401971.0	289007.0	360124.0	308882.0	309797.0	333271.0	346446.0	360003.0	404731.0	419335.0	442808.0	471334.0	495626.0	508785.0	532863.0	541916.0	560658.0	571186.0	294590.0	451.0	1062.0	598.0	774.0	335.0	1277.0	714.0	31602432.0
T053-B1BALRNA-PBmiRNA_S29_R1_001	15475.0	17759.0	25180.0	35598.0	47200.0	52464.0	65561.0	87443.0	156739.0	121384.0	132386.0	232297.0	147756.0	174729.0	155275.0	154114.0	167455.0	176465.0	185396.0	215432.0	224486.0	237817.0	256943.0	273931.0	275717.0	289086.0	297605.0	310116.0	315224.0	164250.0	56.0	286.0	160.0	21.0	18.0	2.0	28.0	26036092.0
T054-B1BALRNA-PBmiRNA_S17_R1_001	23451.0	25996.0	35960.0	47141.0	61798.0	69492.0	86883.0	119986.0	203321.0	163676.0	176268.0	279266.0	199983.0	227682.0	211607.0	211727.0	230887.0	244312.0	258066.0	300017.0	313105.0	326480.0	350963.0	377629.0	377088.0	397040.0	409838.0	426001.0	436947.0	227606.0	398.0	1019.0	569.0	753.0	314.0	1365.0	748.0	32921743.0
T054-B2BCGBAL-PBmiRNA_S21_R1_001	29189.0	27467.0	36917.0	43172.0	54379.0	60210.0	74157.0	100841.0	163152.0	143243.0	153401.0	232843.0	173062.0	192809.0	188284.0	190784.0	209817.0	221377.0	235498.0	282193.0	284442.0	290937.0	320270.0	351891.0	336420.0	343575.0	355395.0	367714.0	374879.0	195265.0	425.0	922.0	588.0	766.0	318.0	1273.0	751.0	32281148.0
T054-B2PPDBAL-PBmiRNA1_S19_R1_001	23992.0	27098.0	38733.0	51864.0	68118.0	77292.0	95530.0	127137.0	202159.0	167332.0	183989.0	276179.0	203320.0	231894.0	224158.0	228257.0	246939.0	260303.0	274035.0	312058.0	327155.0	341685.0	367285.0	396553.0	401102.0	426023.0	438840.0	456093.0	466190.0	243764.0	427.0	1010.0	615.0	803.0	351.0	1336.0	780.0	34115936.0
T054-B2PPDBAL-PLmiRNA2_S20_R1_001	24226.0	26721.0	38631.0	49106.0	62253.0	74256.0	91211.0	109717.0	142350.0	144650.0	157917.0	188287.0	174748.0	185250.0	194496.0	199141.0	210426.0	219855.0	225756.0	256876.0	266043.0	273023.0	295825.0	318549.0	319949.0	333765.0	344915.0	357482.0	365671.0	191261.0	416.0	984.0	605.0	785.0	306.0	1258.0	761.0	33770337.0
T054-B2SalBAL-PBmiRNA_S18_R1_001	23589.0	24589.0	31949.0	42363.0	51313.0	59383.0	74156.0	84457.0	106875.0	105593.0	117969.0	141971.0	130910.0	142056.0	147992.0	153867.0	161483.0	174643.0	177956.0	199530.0	208621.0	217694.0	233892.0	245892.0	256143.0	269811.0	282088.0	297034.0	299700.0	156939.0	336.0	800.0	482.0	633.0	251.0	1018.0	546.0	26750908.0
