Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73
T016-B2BCGBAL-PBmiRNA2_S18_R1_001 - illumina_universal_adapter	1.13315795825e-05	1.51087727767e-05	2.26631591651e-05	6.4212284301e-05	0.000120870182214	0.000260626330398	0.000581687751903	0.000762993025224	0.00084986846869	0.00094052110535	0.000974515844098	0.00102739654882	0.00110671760589	0.00119737024255	0.00128424568602	0.00142022464101	0.00163174745988	0.00168085097141	0.0018168299264	0.00195280888139	0.0021378913479	0.00237963171233	0.0025307194401	0.00270824752023	0.00286688963438	0.00308218964645	0.00330504404491	0.0035656703753	0.00382251951251	0.00406803707013	0.00435510375289	0.00469127394717	0.00505388449381	0.00535983714254	0.00567334417765	0.00596041086041	0.00630791263428	0.0066176424762	0.00700291618201	0.00740707585378	0.00779234955959	0.00818517765178	0.0085666741644	0.00899349699534	0.00942787421267	0.00987358300958	0.0103532865452	0.0108556532401	0.0113655743213	0.0120152515507	0.0126989235188	0.0133712639074	0.0143382253651	0.0158944289611	0.0181569676844	0.0212164941717	0.0249559154339	0.0288653103899	0.0330428860627	0.0374357617475	0.0418399690119	0.0462895025946	0.0510638747921	0.0557551487393	0.0606315051529	0.0658100370222	0.0712945215401	0.0771491709911	0.0836157257395	0.400983052301	0.708926281842	1.02160611165	1.34139084186
T016-B2PPDBAL-PBmiRNA_S19_R1_001 - illumina_universal_adapter	2.89092989825e-05	5.20367381684e-05	6.64913876596e-05	0.000167673934098	0.000352693447586	0.000737187124053	0.00128068194492	0.00157844772444	0.00176057630803	0.00193114117203	0.00207568766694	0.00223757974124	0.00241392646504	0.0026336371373	0.00287936617865	0.0031337680097	0.00365124446148	0.00389986443273	0.00415137533388	0.00446937762269	0.00495794477549	0.00544940285819	0.00578764165629	0.00616924440286	0.00654506528963	0.00696714105477	0.00746438099727	0.00809171278519	0.00865833504525	0.00921628451561	0.00994190792007	0.0106126036565	0.0114596461166	0.0121187781334	0.0126767276038	0.0134312603072	0.0141366472024	0.0149605622234	0.0155445300629	0.016336644855	0.0171489961564	0.0179093107196	0.0187476803901	0.0195889409905	0.0205198204177	0.0213870993872	0.0222890695155	0.0233558226479	0.0245208673969	0.025795767482	0.0271284861651	0.0283600223018	0.0301090348902	0.0332601484793	0.037616779836	0.0430806373437	0.0501287244356	0.0575873235731	0.0645660283474	0.0714493324351	0.0785147651065	0.0858837454171	0.0931544341112	0.10084719857	0.108927347636	0.116903423225	0.125032718099	0.133754653602	0.143228230879	0.629528894642	1.0794529875	1.53114343852	1.99945962738
T021-B1BALCells-PLmiRNA_S3_R1_001 - illumina_universal_adapter	9.49509214512e-05	0.000144687118402	0.000212509205153	0.000465711662356	0.00104446013596	0.00229690800463	0.00383420863765	0.00464355220621	0.00503239883691	0.00545741724722	0.00575583442892	0.00611755222493	0.00639788351683	0.00676412278529	0.00696306757309	0.00722983444764	0.0080391780162	0.00857723323776	0.00882139275006	0.00911076698687	0.00973473018497	0.0104265154698	0.0107158897066	0.0110188283608	0.0112675093455	0.0115387976925	0.0119186013784	0.0123843130407	0.0128545461755	0.0133338222552	0.0137678836104	0.0141838590758	0.0147264357698	0.0151921474322	0.0156669020395	0.0161461781192	0.0165576321121	0.0170052578847	0.0174845339644	0.0179050309022	0.018425000234	0.018967576928	0.0194875462597	0.0200165585364	0.0205636567029	0.0211785769561	0.0216488100909	0.0221778223675	0.0228198714554	0.0235794788271	0.0243210003089	0.0250173070662	0.0261069819266	0.0276533255046	0.0298462396428	0.0325048654435	0.0357738900249	0.0394453256543	0.0430444177246	0.046806282803	0.0507490067795	0.0550308411897	0.059394062104	0.0638929271918	0.0682606695785	0.073238810746	0.0779727924012	0.0830142341831	0.0888921483681	0.386341734968	0.667694879645	0.95559511643	1.25055337171
T021-B2Sal2BAL-PLmiRNA_S20_R1_001 - illumina_universal_adapter	5.0190722235e-05	0.000110419588917	0.000170648455599	0.000326239694527	0.000808070627983	0.00172154177266	0.00322224436748	0.00403031499547	0.00434651654555	0.0045924510845	0.00483838562345	0.00513451088464	0.00532523562913	0.0055761892403	0.00576189491257	0.00601284852375	0.00691628152398	0.00734290266297	0.00773439029641	0.00815599236318	0.00914976866343	0.0100281063025	0.0103844604304	0.0107257573416	0.0110670542528	0.0115137516807	0.0121110212753	0.0127635006643	0.0133206176812	0.0139881542869	0.0146155383148	0.0153282465706	0.0160309166818	0.0167285677209	0.0174814285544	0.0183145945435	0.0189219022826	0.0195492863105	0.0203422997218	0.0210098363276	0.0216723538611	0.0223951002612	0.0231780755281	0.0238857647116	0.0246034920396	0.0253412956564	0.0260439657677	0.0268771317568	0.027690221457	0.0287693219851	0.029732983852	0.0306866075745	0.0318962039803	0.0339289282308	0.0366894179538	0.0404587411936	0.0446998572225	0.0490313165513	0.0532322800024	0.0576791779924	0.0622013620658	0.066743622428	0.071210596707	0.0762296689305	0.0808371772316	0.0861573937885	0.0912718283843	0.0965017016412	0.102494473876	0.369448887299	0.624518137697	0.869850387982	1.1265960085
T021-B2Sal3BAL-PLmiRNA_S21_R1_001 - illumina_universal_adapter	7.67049104566e-05	0.000177380105431	0.000278055300405	0.000570492771521	0.00146218735558	0.0029866974509	0.00526387448008	0.00645759464907	0.00697055873774	0.00750269905404	0.00795813445987	0.00847589260545	0.00890256366987	0.00938196936022	0.00967440683134	0.00988534533509	0.0107674518053	0.0112995921216	0.0115824414789	0.0119995244296	0.0130494228914	0.0138260601098	0.0142575252311	0.014612285442	0.0148903407424	0.0152834534085	0.0157676531557	0.0164148508377	0.0169326089833	0.01754145421	0.0180592123556	0.0187016159807	0.0195357818819	0.0201685973932	0.0205425338317	0.0210890563187	0.0216116085211	0.0222012775203	0.0227765643487	0.0234477323152	0.024003842916	0.0246558346549	0.0252502977109	0.0258399667101	0.026487164392	0.0270480690498	0.0276760905041	0.0283856109258	0.0291382778597	0.03002038433	0.0308353740036	0.0317702150997	0.033002287724	0.0350781143632	0.0373504973355	0.0404906046073	0.0444696718372	0.0484439450102	0.0523367192159	0.0562055231371	0.060232530936	0.0643218614748	0.0685789840051	0.0731525142911	0.0776876921218	0.0822372521233	0.0868778992059	0.0923958587019	0.0985322515384	0.426287539863	0.686149394319	0.937631237308	1.21045142757
T023-B1BALCells-PBmiRNA_S10_R1_001 - illumina_universal_adapter	1.99875323484e-05	1.99875323484e-05	3.99750646968e-05	0.000108503747034	0.000239850388181	0.000508254394002	0.000810922740992	0.00101365342624	0.0011278678968	0.00122780555854	0.00132774322029	0.00141054871144	0.00146480058496	0.00157330433199	0.00168180807903	0.00184456369958	0.00222147145244	0.00238137171122	0.00258695775823	0.00282966350818	0.00313518721693	0.00345784309627	0.00378620969914	0.00410029949318	0.00451147158721	0.00490265614888	0.0053623693929	0.0059105988516	0.0064188532456	0.00696137198077	0.0074353620336	0.00808923987757	0.00880022495682	0.00942840454491	0.0101593771565	0.0109731552593	0.0117012725091	0.0125236166972	0.0133202626293	0.0142739534585	0.0151248512642	0.0160928189022	0.0170236668373	0.0180772953282	0.0190938041162	0.0201588540542	0.0213581059951	0.0224916846155	0.0239222208593	0.025498380553	0.0270145776497	0.0285193532994	0.0307608122842	0.0340873087393	0.0388386307147	0.0448634440369	0.0522930953469	0.0600396918128	0.0673379964817	0.0746363011507	0.082268683146	0.0901152172736	0.0984757165188	0.107512936502	0.119002912241	0.127874521241	0.137085918292	0.146685644543	0.157561717502	0.61116448734	1.04795488711	1.47926013693	1.91757244453
T023-B2BCGBAL-PBmiRNA_S12_R1_001 - illumina_universal_adapter	0.000140696255846	0.000190620733726	0.00028593110059	0.000626325267958	0.00157489034769	0.00303177738403	0.00470651668748	0.0056959290673	0.00615432654602	0.00669895721381	0.00718004763703	0.0077655256049	0.00822392308363	0.00890017282947	0.00919064251895	0.00944934208615	0.0105794507218	0.0111921602231	0.0115144000349	0.0118366398466	0.0124856580591	0.0131392148604	0.0136293824614	0.0140560098179	0.0144145583408	0.0149092645307	0.0154538951985	0.0162436096668	0.016860857757	0.0175098759694	0.0181135082929	0.0187443721498	0.0194206218956	0.020028792808	0.0205915778314	0.0212269802771	0.0217806881227	0.0224070133907	0.0229516440584	0.0234917361373	0.024086291283	0.024621844773	0.0251392439074	0.025738337642	0.0262648139542	0.0268275989775	0.0274085383565	0.0280439408023	0.0287564992593	0.0296687556279	0.0305764734075	0.0312708775089	0.0322965985999	0.0340666482703	0.0365901036977	0.0398351947599	0.0434978360008	0.0471877087751	0.0509456603828	0.0546990734017	0.0586204142098	0.0625145234845	0.0669487248381	0.0712195369913	0.0758035117785	0.0803103305545	0.0849759999419	0.0901136825747	0.0955372963081	0.341860131583	0.571748736457	0.799554129027	1.03577406541
T023-B2PPDBAL-PBmiRNA_S11_R1_001 - illumina_universal_adapter	4.59256845269e-05	7.34810952431e-05	0.000142369622033	0.000206665580371	0.000445479139911	0.000822069753032	0.00176354628583	0.00225035854182	0.00245243155374	0.00265450456566	0.00278768905078	0.00292546610436	0.0029897620627	0.00312294654783	0.0032331681907	0.00339390808654	0.00386235006871	0.00407820078599	0.0042619035241	0.00445019883066	0.00479004889616	0.00505641786641	0.0052814537206	0.00546056389025	0.00573152542896	0.00600707953612	0.00632396675936	0.00672811278319	0.0070863331225	0.0075134419886	0.00800484681304	0.00847328879522	0.00899684159882	0.00941476532802	0.00984646676257	0.0103195013132	0.01077416559	0.0113023109621	0.0117294198282	0.0122070469473	0.0126984517717	0.0132725228283	0.0138006682003	0.0143058507301	0.0148845143552	0.0155228813701	0.0160648044475	0.0167077640309	0.0174012418673	0.0181682007988	0.0190224185311	0.0198261180103	0.0209972229657	0.0228021023676	0.0249743872457	0.0280330378352	0.0316290189337	0.0353214439697	0.0390827575324	0.0429634778749	0.0471473077353	0.0513081747535	0.0558640026585	0.0610214570309	0.0659906160967	0.0710516265316	0.0765351532641	0.0825100848211	0.0889810137709	0.3360795668	0.577611926864	0.827842611577	1.08349252706
T023-B2SalBAL-PBmiRNA_S8_R1_001 - illumina_universal_adapter	0.000173173094695	0.000244016633433	0.000397510967367	0.000991809542341	0.00214892067507	0.00431358435875	0.00643495476876	0.00753696537136	0.00823359350229	0.00903648694133	0.00973311507226	0.0104336789553	0.0109807485045	0.0118387424737	0.0123110327319	0.0127242867079	0.0142631657994	0.0154084696757	0.015857145421	0.0163530501922	0.017718756189	0.0188561885609	0.0195173949225	0.0200920147367	0.0204383609261	0.0209342656973	0.0214773994943	0.0224298515151	0.0232484879627	0.024031702641	0.0247794955499	0.0254761236809	0.0263498606586	0.0271370110891	0.0276644018774	0.0282547647003	0.0288569347795	0.0296125991928	0.0301124397161	0.0306870595303	0.031301036866	0.0318795924324	0.0324187904772	0.033083932591	0.0336428093966	0.0342922085017	0.0349376718546	0.0356894005157	0.0364804866983	0.0373857096933	0.038231896406	0.0391095691359	0.0402351942514	0.0420574474979	0.044544842858	0.0475911150238	0.0511450992172	0.0545455890766	0.05809957327	0.0615118703859	0.0651681841353	0.0693440171687	0.0732640263122	0.0775067671323	0.0820368178594	0.0866534551338	0.091262220904	0.0963472126846	0.101979274014	0.376836461312	0.630818419194	0.879424139637	1.13487413307
T025-B1BALRNA-PBmiRNA_S10_R1_001 - illumina_universal_adapter	2.46233792584e-05	3.51762560834e-05	5.62820097335e-05	9.84935170336e-05	0.000207539910892	0.000337692058401	0.00053116146686	0.000661313614368	0.000787948136269	0.000868853525261	0.000967347042294	0.00101659380081	0.00110453444102	0.00121709846049	0.00129800384948	0.00140353261773	0.00149850850915	0.00161107252862	0.00175529517856	0.0018960002029	0.00204374047845	0.00223720988691	0.00242012641854	0.00270857171842	0.00300405226952	0.00338747346083	0.00382014141066	0.00450607840429	0.00490005247242	0.00532216754542	0.00577242362329	0.0062402678292	0.00739053140313	0.00798149250533	0.00855134785388	0.00908602694635	0.00963477654125	0.0104860419385	0.0111262497992	0.0118755040538	0.0125227471657	0.0131910960313	0.01384889202	0.0145066880088	0.0152805656426	0.0161529367935	0.0169373673042	0.0179187848489	0.0190796012997	0.0204409224101	0.0216298798657	0.0230510006115	0.0247324256523	0.0273354686024	0.0307757064474	0.0351234916993	0.0405828466434	0.046281400129	0.0518075899597	0.0574709671891	0.0635810828708	0.0703103006596	0.0769480601825	0.0837581833602	0.0908321284586	0.0986025634275	0.106063447343	0.114076598479	0.123285742321	0.468815070577	0.80833981192	1.14941934378	1.50448847269
T025-B2BCGBAL-PBmiRNA_S14_R1_001 - illumina_universal_adapter	0.000133704006444	0.000155469774934	0.00021454828941	0.000295392572376	0.000547253607769	0.000820880411654	0.00117224210301	0.00151738500336	0.0016728547783	0.00185009032172	0.00199001311916	0.00209573256612	0.00222321778156	0.002375578161	0.00246886002596	0.00257457947292	0.00269584589736	0.00282022171731	0.00296636330575	0.00313427066268	0.00328041225112	0.00344210081705	0.00365353971096	0.00386186920937	0.00408574568528	0.00436559128016	0.00472006236701	0.00534194146675	0.0056995219491	0.00608508699094	0.00651729296525	0.00698059289456	0.00799425582713	0.00857571278539	0.00904834090119	0.00954895357648	0.0100278004833	0.010686992329	0.0112591211008	0.011952516297	0.0125090980912	0.0131651805415	0.0138927790881	0.0146048306573	0.0153541949725	0.0161066686832	0.0169524242589	0.0179381026319	0.019085469571	0.0205095727094	0.0217688778863	0.0231432306967	0.0251052592564	0.0281773420091	0.0321573682475	0.0377262955856	0.045148422641	0.0528410671047	0.0602196626231	0.0678252440129	0.075987407197	0.084186883127	0.092516953668	0.101512434846	0.11067582338	0.12071295205	0.130700330392	0.141660949525	0.153734732246	0.544756763184	0.927078705516	1.30569113902	1.70643003089
T025-B2PPDBAL-PBmiRNA1_S12_R1_001 - illumina_universal_adapter	4.40623902296e-05	5.5077987787e-05	9.03278999706e-05	0.000145405887758	0.000284202416981	0.00044723326083	0.00081956045827	0.00105088800698	0.00119188765571	0.00135271538005	0.00148930878976	0.00161708972143	0.00178232368479	0.00196077636522	0.00214143216516	0.00237275971386	0.00265916525035	0.00308657043558	0.00353380369641	0.00402069310845	0.00444148893514	0.00489973779353	0.00542408023726	0.00604095370047	0.0067745924978	0.00773955884382	0.00881908740445	0.010548536221	0.0115575649572	0.012573203052	0.0137871219028	0.0150803530561	0.0178474711625	0.0194249047327	0.020826088742	0.0223440380854	0.0236813316289	0.0256641391892	0.0271732760546	0.0291318493003	0.0307092828705	0.0324872003163	0.0342452896864	0.035992363459	0.0379178899121	0.0398896818748	0.0418592707181	0.0439786716881	0.0465276809629	0.0495613765302	0.0522359636172	0.0550537534723	0.0588585408687	0.0649325413618	0.0731281459445	0.0842869462701	0.0985763794216	0.113725029183	0.128518976702	0.142740113149	0.157730138305	0.173134349929	0.188269780973	0.203770929856	0.219710499521	0.236359473669	0.252788135867	0.270210404963	0.289232138825	0.904521559111	1.48972517935	2.06758359913	2.67921143479
T025-B2PPDBAL-PLmiRNA2_S13_R1_001 - illumina_universal_adapter	0.000158925803159	0.000196851278913	0.000269090280349	0.000435239983652	0.000991480294708	0.00158745205655	0.00219787161869	0.00261685782702	0.00299611258456	0.00336994941699	0.00374378624942	0.00417180233293	0.00459259451629	0.00515967067756	0.0057050751384	0.00637328590169	0.00706497434044	0.00787766310659	0.00873369527361	0.00967280229227	0.0107455514636	0.0119302710871	0.0132992001644	0.0148523386952	0.0163621338252	0.018209646287	0.0202359502772	0.0227336137519	0.0250253960724	0.0275140296719	0.0300153050966	0.0327314915506	0.0361429783934	0.0391697925536	0.0421713230633	0.0454888992042	0.0487270124436	0.0523985596916	0.0560899726649	0.0600233862931	0.0637581426674	0.0675416603676	0.0715400890971	0.075612562803	0.0798186786616	0.0839344957684	0.0881604773524	0.0925724743651	0.097396233686	0.102563128264	0.107726410891	0.112893305469	0.119846309357	0.130143979012	0.143105461845	0.159910059554	0.180554160189	0.202422711899	0.224099830255	0.245616216832	0.267934456326	0.289642276257	0.311955097826	0.334990309409	0.357445803005	0.380979463698	0.404007451381	0.427714485677	0.453229300984	1.20778914866	1.94904618422	2.67813997791	3.41215505358
T025-B2SalBAL-PBmiRNA_S11_R1_001 - illumina_universal_adapter	0.000145212553186	0.000205999203357	0.000290425106372	0.000469408020765	0.00105025823351	0.00170540324091	0.00243484304296	0.00295152956941	0.00323520060354	0.00346821609587	0.00376201823836	0.00408283666982	0.00431922919826	0.0046366705936	0.0048831942304	0.00510607861436	0.00533571707056	0.00569030586323	0.00614620573951	0.00647715527933	0.00678108853018	0.00708502178104	0.00757131498241	0.0080778704005	0.00846622955437	0.0090774730922	0.00980353585813	0.0112151369565	0.0120661500589	0.0129272942697	0.013747914047	0.0147103693414	0.017023639084	0.0181076676787	0.0190363526119	0.0200156930869	0.0209545091284	0.022653158297	0.0236156135914	0.0249157724979	0.0259086211173	0.0270838296873	0.0282961856546	0.0294815253329	0.0308087005283	0.0321054823986	0.0333988872328	0.034888160162	0.0368063166785	0.0389000790733	0.0407236785784	0.042614818806	0.0450834322101	0.0486428282813	0.0532862529471	0.0600133088994	0.0684761614176	0.0766958673352	0.0850270154447	0.092763805197	0.100311480927	0.108206991377	0.116102501827	0.124437026972	0.133122763874	0.142551448723	0.1519733795	0.161972783453	0.172630709449	0.561371468401	0.931663479026	1.29578226762	1.67773518397
T026-B1BALCells-PBmiRNA_S13_R1_001 - illumina_universal_adapter	1.67284185084e-05	2.67654696134e-05	3.34568370167e-05	9.36791436468e-05	0.0002007410221	0.000347951104974	0.000552037810776	0.000695902209948	0.000766161567683	0.000846457976523	0.000916717334258	0.000983631008292	0.00102712489641	0.00112080404006	0.00117098929559	0.00127805117404	0.00150890334945	0.00161931091161	0.00173640984117	0.00190703970995	0.00212450915056	0.00234866995857	0.00258621350139	0.00283044841161	0.00310479447515	0.00334568370167	0.00369028912294	0.00414530210637	0.00454343846687	0.00489138957185	0.00529621729975	0.00577130438539	0.00642036702351	0.00690549116025	0.00742072645031	0.00794934447517	0.00849134523484	0.00910360535225	0.00961549495861	0.0102545205456	0.0107898299379	0.0114823864641	0.0120846095304	0.0128306969959	0.0135433276244	0.0142693409876	0.0149819716161	0.0157882813882	0.0167852951313	0.0180165067335	0.0191005082528	0.0202915716506	0.02189080846	0.0246108493095	0.0279598786949	0.032847922583	0.0383415352212	0.0438418392267	0.0492317356701	0.0547320396757	0.0605635663677	0.0664820808359	0.0725946449589	0.0793663087711	0.0860476391233	0.0927791547311	0.0996043494825	0.107192360118	0.115506384117	0.518350121584	0.891929163713	1.25800049161	1.63530662539
T026-B2BCGBAL-PBmiRNA_S17_R1_001 - illumina_universal_adapter	1.64999116842e-05	2.06248896053e-05	4.53747571316e-05	6.59996467369e-05	0.00011549938179	0.000263998586948	0.000523872195974	0.000659996467369	0.000709496202422	0.00077962082708	0.000812620650448	0.00089924518679	0.000961119855606	0.00104774439195	0.00113849390621	0.001253993288	0.00150974191911	0.00163761623466	0.00177786548397	0.00195111455666	0.00216561340855	0.00241723706174	0.00262348595779	0.00278848507463	0.002978234059	0.00317623299921	0.003448481542	0.00375372990816	0.00403422840679	0.00434772672879	0.00469009989624	0.00509847271042	0.00559347006095	0.00598121798553	0.00645971542437	0.00696296273074	0.00754870959553	0.00805608187982	0.00853045434074	0.00907907640424	0.00970194807032	0.0103536945818	0.0109559413583	0.0116736875166	0.0122965591827	0.0130596800981	0.0137609263446	0.0145487971276	0.0155511667624	0.0165989111543	0.017663155458	0.0187232747837	0.0200886424755	0.022468754736	0.025446988795	0.0298070904575	0.0349921877043	0.0400452856576	0.044883884759	0.0498586081318	0.0553118289434	0.0610579231875	0.0672866398483	0.0737711051402	0.0807134429813	0.087416532103	0.0943464950104	0.101779705224	0.10984403706	0.459567915163	0.791216140016	1.1105843056	1.44345764889
T026-B2PPDBAL-PBmiRNA1_S15_R1_001 - illumina_universal_adapter	2.33631564025e-05	3.67135314896e-05	5.34015003485e-05	8.67774380664e-05	0.000210268407622	0.000460587940506	0.000770984161282	0.00099126535022	0.0010880555696	0.00116815782012	0.00125493525819	0.00134505029003	0.00141513975924	0.00154530591634	0.00165210891703	0.00183901416825	0.00216609835789	0.00235967879665	0.00253657126656	0.00273348929909	0.00297045845689	0.00324747873994	0.00351782383546	0.00377815614966	0.00403848846386	0.00437224784104	0.00474939593725	0.00518995831512	0.00557711919265	0.00605773269579	0.00659174769927	0.00717582660933	0.00792011002044	0.00847748818033	0.00899815280873	0.00966900915686	0.0102597632545	0.0108939060711	0.0116148263258	0.0123657849245	0.0130499916477	0.0137875998712	0.014551908845	0.0152661539121	0.01608720198	0.0170250658299	0.0178728146479	0.0187739649663	0.0199487979739	0.0212537971387	0.022375228646	0.0236702150295	0.0252388841022	0.0278255192754	0.0315402611433	0.0365266262384	0.0428713919986	0.0493329735407	0.0555509107376	0.0618022238721	0.0683839587901	0.0751759621156	0.082088118817	0.0891037409253	0.0966500404433	0.104029460273	0.111695913166	0.119646061531	0.128877845904	0.512868009347	0.851320043369	1.18809326772	1.54044304221
T026-B2PPDBAL-PLmiRNA2_S16_R1_001 - illumina_universal_adapter	2.46394106253e-05	3.35991963072e-05	6.0478553353e-05	0.000147836463752	0.000347191695175	0.000770541568646	0.00111997321024	0.00133052817377	0.00145148528047	0.00158812201212	0.0017605978865	0.00195995311792	0.00215258851008	0.00236762336645	0.00256921854429	0.00277081372214	0.00320760327413	0.00347191695175	0.00376310998641	0.00412598130653	0.00460532984051	0.00505555907103	0.00553042771217	0.00596273737132	0.00647120520877	0.00717678833122	0.00787341166799	0.00869771195073	0.00953993180483	0.0103866315518	0.0112333312987	0.0122793862771	0.0135382361654	0.0146022107151	0.0157177040325	0.0168264775107	0.0179554105066	0.0192590593233	0.0204417510333	0.0216916411359	0.0230064896848	0.0243437376978	0.0256160272646	0.0271235112056	0.028590676111	0.0301474388733	0.0317266010997	0.0334468799506	0.0353597941937	0.0373645462401	0.039521614643	0.0416025248676	0.0444674163394	0.0490033078409	0.0549481256408	0.0626759407915	0.0719381192402	0.0821164357749	0.0920214788462	0.102190835595	0.112823861253	0.123562164393	0.13481565521	0.146564174185	0.158039419697	0.169987293904	0.181915008593	0.194263833209	0.207607194036	0.811467629694	1.38658955278	1.9609364544	2.545024883
T026-B2SalBAL-PBmiRNA_S14_R1_001 - illumina_universal_adapter	6.05964924811e-05	0.000125232751128	0.000210067840601	0.000452453810526	0.000933185984209	0.00208047957518	0.00305002345488	0.00368830650902	0.00395089130977	0.00427811236917	0.00458513459774	0.00496891238345	0.0052314971842	0.0056637521639	0.00588189953683	0.00611620597443	0.00691607967518	0.00731601652555	0.00752204459999	0.00771999314209	0.00820072531578	0.00863702006164	0.00898847971803	0.00927934288194	0.00958232534435	0.00994186453307	0.0103337218511	0.0108346528556	0.0113113452631	0.0118082365015	0.012284928909	0.0127414224857	0.0133271885797	0.0138361991165	0.0142805733947	0.0147936236977	0.0153066740007	0.0156985313188	0.0161631044278	0.0166236377707	0.017096290412	0.0175810623519	0.0180860331225	0.0186071629579	0.019221207415	0.0197665758473	0.0203765805383	0.0210148635924	0.0217743396315	0.0226994460834	0.0235599162767	0.0243880683406	0.0256484753842	0.0277006765962	0.030480035718	0.0339259562571	0.037808171542	0.0418923751353	0.0460775728826	0.0502910489932	0.0547711496706	0.0594370795916	0.0642888387563	0.0695486143036	0.0751234916119	0.0808114823728	0.0867095409743	0.0928661446104	0.0998751389074	0.366523944421	0.622394653806	0.878681459105	1.14318918855
T028-B1BAL-PBmiRNA_S23_R1_001 - illumina_universal_adapter	0.000125554060884	0.000183737650074	0.000278668769279	0.000453219536849	0.000995245604567	0.00146990120059	0.00186799944242	0.00228753374342	0.00258457627771	0.00290611716533	0.00323684493547	0.00353388746975	0.00378805788569	0.00417084465668	0.00442195277844	0.00461793960519	0.00482617560861	0.00516302796708	0.00543557214802	0.00568361797562	0.00602659492242	0.00634813581005	0.00672786028687	0.00715658147038	0.0076220501839	0.00819469919329	0.0088806530869	0.00988202327981	0.0106414722334	0.0113641736571	0.0120623767273	0.0128279502693	0.0139303761698	0.014809254596	0.0156789461396	0.0164965786825	0.0172284669886	0.0184258240082	0.0193261384936	0.020244826744	0.0211175805818	0.0220546425972	0.0229978292009	0.0240298223355	0.0250801892351	0.0262530479014	0.0273554738018	0.0285283324681	0.0299186140204	0.0313946398093	0.0328522918332	0.0341935766787	0.0360983236512	0.0387594572831	0.0420759218669	0.0466418024712	0.0521539319735	0.0577640548891	0.0635671023372	0.0695845103771	0.0756417282412	0.0820266115813	0.0888585898699	0.0959141156327	0.102923706983	0.110377330988	0.117668653401	0.125397883881	0.134073363259	0.515295301926	0.89364174637	1.27119199433	1.65831497386
T028-B2BCGBAL-PBmiRNA_S26_R1_001 - illumina_universal_adapter	0.00012826744128	0.00019240116192	0.000261115862605	0.000414578694137	0.000879548168776	0.00149798047495	0.00219199895187	0.00270735920701	0.00300512290999	0.00332579151318	0.00366707452659	0.00393048087922	0.00422366360214	0.00462449935614	0.00494974893939	0.00525438411243	0.00556818124556	0.0059827599397	0.00642024353406	0.00686230810847	0.0073662159135	0.00787012371853	0.00847023210452	0.00911844078098	0.00969793475677	0.0104904443047	0.0113951878637	0.0127190910969	0.013733778177	0.014737012807	0.0157814762575	0.0168236492179	0.0187362083869	0.0198997773186	0.0210129554697	0.0222223342017	0.0233080264726	0.0249067885085	0.0262054963515	0.0274812992942	0.028862464778	0.0301565916409	0.0315583715349	0.0329578609389	0.0345382990546	0.036182870891	0.0377404041066	0.0394445286836	0.0414395454935	0.0433521046626	0.0452280159913	0.0471588990806	0.0501159217001	0.054621315575	0.0602971498516	0.0679931963284	0.0775399587437	0.0875608525937	0.0974443170423	0.107751522145	0.118461853492	0.129140117979	0.140184860869	0.151843455085	0.163623445273	0.175866114445	0.188246213018	0.201208096058	0.215351871949	0.804882775011	1.38559758198	1.9639577652	2.55247169069
T028-B2PPDBAL-PBmiRNA_S25_R1_001 - illumina_universal_adapter	0.000136525013703	0.000184833864706	0.000273050027407	0.000451582737634	0.00106069433723	0.00162989862514	0.00223690983991	0.00271579758029	0.00307496338557	0.00345093226946	0.00378489345682	0.0041356577228	0.00444441429225	0.00486239087267	0.00528666860756	0.0056584367218	0.00611422022909	0.00667502297768	0.00720221956906	0.00772311500596	0.00829862044834	0.00878801011285	0.0094496313331	0.0101868664071	0.0109661091776	0.0119049811949	0.0128921620633	0.0144338445257	0.0155470484836	0.0166644532111	0.0178994794889	0.0191408069212	0.0213084040619	0.0228395846002	0.0242006339676	0.0256751041156	0.0270025473257	0.0287815732735	0.0302959507332	0.0319468532066	0.0334612306663	0.0350260173618	0.036607607136	0.03831101923	0.0399514197793	0.0417850557326	0.0435577805259	0.0455174395687	0.0476871370942	0.0501823942677	0.0524781148828	0.0547297274165	0.0577647834903	0.0627300932195	0.0694576258178	0.0785985005815	0.0901590186649	0.10242946682	0.114903652302	0.12665740579	0.138289336957	0.15040225625	0.162324040524	0.174680604456	0.187274511874	0.200448125504	0.213909491855	0.22757249515	0.242258385855	0.814554440221	1.37206798618	1.92569582021	2.49188815627
