Module	Section	Sample Name	Source
STAR	SummaryLog	T026-B2SalBAL-PBmiRNA_S14	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T026-B2SalBAL-PBmiRNA_S14/T026-B2SalBAL-PBmiRNA_S14Log.final.out
STAR	SummaryLog	T034-B-SingleRNABAL-miRNA_S22	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T034-B-SingleRNABAL-miRNA_S22/T034-B-SingleRNABAL-miRNA_S22Log.final.out
STAR	SummaryLog	T013-B2SalBAL-PBmiRNA_S5	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T013-B2SalBAL-PBmiRNA_S5/T013-B2SalBAL-PBmiRNA_S5Log.final.out
STAR	SummaryLog	T041-B2PPDBAL-PBmiRNA1_S24	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T041-B2PPDBAL-PBmiRNA1_S24/T041-B2PPDBAL-PBmiRNA1_S24Log.final.out
STAR	SummaryLog	T039-B2BCGBAL-PBmiRNA1_S14	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T039-B2BCGBAL-PBmiRNA1_S14/T039-B2BCGBAL-PBmiRNA1_S14Log.final.out
STAR	SummaryLog	T026-B2PPDBAL-PBmiRNA1_S15	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T026-B2PPDBAL-PBmiRNA1_S15/T026-B2PPDBAL-PBmiRNA1_S15Log.final.out
STAR	SummaryLog	T016-B2BCGBAL-PBmiRNA1_S17	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T016-B2BCGBAL-PBmiRNA1_S17/T016-B2BCGBAL-PBmiRNA1_S17Log.final.out
STAR	SummaryLog	T014-B1BALRNA-PBmiRNA1_S27	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T014-B1BALRNA-PBmiRNA1_S27/T014-B1BALRNA-PBmiRNA1_S27Log.final.out
STAR	SummaryLog	T033-B1BALRNA-PBmiRNA1_S15	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T033-B1BALRNA-PBmiRNA1_S15/T033-B1BALRNA-PBmiRNA1_S15Log.final.out
STAR	SummaryLog	T011-B2PPDBAL-PBmiRNA1_S23	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T011-B2PPDBAL-PBmiRNA1_S23/T011-B2PPDBAL-PBmiRNA1_S23Log.final.out
STAR	SummaryLog	T039-B2BCGBAL-PLmiRNA2_S15	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T039-B2BCGBAL-PLmiRNA2_S15/T039-B2BCGBAL-PLmiRNA2_S15Log.final.out
STAR	SummaryLog	T026-B2PPDBAL-PLmiRNA2_S16	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T026-B2PPDBAL-PLmiRNA2_S16/T026-B2PPDBAL-PLmiRNA2_S16Log.final.out
STAR	SummaryLog	T054-B1BALRNA-PBmiRNA_S17	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T054-B1BALRNA-PBmiRNA_S17/T054-B1BALRNA-PBmiRNA_S17Log.final.out
STAR	SummaryLog	T042-B2PPDBAL-PBmiRNA1_S9	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T042-B2PPDBAL-PBmiRNA1_S9/T042-B2PPDBAL-PBmiRNA1_S9Log.final.out
STAR	SummaryLog	T015-B2PPDBAL-PBmiRNA_S21	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T015-B2PPDBAL-PBmiRNA_S21/T015-B2PPDBAL-PBmiRNA_S21Log.final.out
STAR	SummaryLog	T038-B2BCGBAL-PLmiRNA_S28	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T038-B2BCGBAL-PLmiRNA_S28/T038-B2BCGBAL-PLmiRNA_S28Log.final.out
STAR	SummaryLog	T009-B2SalBAL-PBmiRNA_S6	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T009-B2SalBAL-PBmiRNA_S6/T009-B2SalBAL-PBmiRNA_S6Log.final.out
STAR	SummaryLog	T054-B2SalBAL-PBmiRNA_S18	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T054-B2SalBAL-PBmiRNA_S18/T054-B2SalBAL-PBmiRNA_S18Log.final.out
STAR	SummaryLog	T032-B2PPDBAL-PLmiRNA3_S27	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T032-B2PPDBAL-PLmiRNA3_S27/T032-B2PPDBAL-PLmiRNA3_S27Log.final.out
STAR	SummaryLog	T035-B1BALRNA-PBmiRNA_S6	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T035-B1BALRNA-PBmiRNA_S6/T035-B1BALRNA-PBmiRNA_S6Log.final.out
STAR	SummaryLog	T051-B2BCGBAL-PBmiRNA_S16	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T051-B2BCGBAL-PBmiRNA_S16/T051-B2BCGBAL-PBmiRNA_S16Log.final.out
STAR	SummaryLog	T009-B2PPDBAL-PBmiRNA_S28	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T009-B2PPDBAL-PBmiRNA_S28/T009-B2PPDBAL-PBmiRNA_S28Log.final.out
STAR	SummaryLog	T042-B2SalBAL-PLmiRNA2_S8	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T042-B2SalBAL-PLmiRNA2_S8/T042-B2SalBAL-PLmiRNA2_S8Log.final.out
STAR	SummaryLog	T051-B2PPDBAL-PBmiRNA1_S14	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T051-B2PPDBAL-PBmiRNA1_S14/T051-B2PPDBAL-PBmiRNA1_S14Log.final.out
STAR	SummaryLog	T031-B2BCGBAL-PBmiRNA_S9	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T031-B2BCGBAL-PBmiRNA_S9/T031-B2BCGBAL-PBmiRNA_S9Log.final.out
STAR	SummaryLog	T004-B2SalBAL-PB-miRNA_S9	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T004-B2SalBAL-PB-miRNA_S9/T004-B2SalBAL-PB-miRNA_S9Log.final.out
STAR	SummaryLog	T047-B1BALRNA-PBmiRNA_S18	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T047-B1BALRNA-PBmiRNA_S18/T047-B1BALRNA-PBmiRNA_S18Log.final.out
STAR	SummaryLog	T014-B2BCGBAL-PBmiRNA1_S3	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T014-B2BCGBAL-PBmiRNA1_S3/T014-B2BCGBAL-PBmiRNA1_S3Log.final.out
STAR	SummaryLog	T045-B1BALRNA-PBmiRNA_S16	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T045-B1BALRNA-PBmiRNA_S16/T045-B1BALRNA-PBmiRNA_S16Log.final.out
STAR	SummaryLog	T016-B1BALCells-PBmiRNA_S16	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T016-B1BALCells-PBmiRNA_S16/T016-B1BALCells-PBmiRNA_S16Log.final.out
STAR	SummaryLog	T021-B2Sal3BAL-PLmiRNA_S21	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T021-B2Sal3BAL-PLmiRNA_S21/T021-B2Sal3BAL-PLmiRNA_S21Log.final.out
STAR	SummaryLog	T035-B2SalBAL-PBmiRNA_S1	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T035-B2SalBAL-PBmiRNA_S1/T035-B2SalBAL-PBmiRNA_S1Log.final.out
STAR	SummaryLog	T046-B1BALRNA-PBmiRNA_S17	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T046-B1BALRNA-PBmiRNA_S17/T046-B1BALRNA-PBmiRNA_S17Log.final.out
STAR	SummaryLog	T054-B2PPDBAL-PBmiRNA1_S19	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T054-B2PPDBAL-PBmiRNA1_S19/T054-B2PPDBAL-PBmiRNA1_S19Log.final.out
STAR	SummaryLog	T041-B2SalBAL-PBmiRNA_S23	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T041-B2SalBAL-PBmiRNA_S23/T041-B2SalBAL-PBmiRNA_S23Log.final.out
STAR	SummaryLog	T036-B2S3BAL-PBmiRNA3_S9	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T036-B2S3BAL-PBmiRNA3_S9/T036-B2S3BAL-PBmiRNA3_S9Log.final.out
STAR	SummaryLog	T006-B2PPDBAL-PLmiRNA_S15	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T006-B2PPDBAL-PLmiRNA_S15/T006-B2PPDBAL-PLmiRNA_S15Log.final.out
STAR	SummaryLog	T025-B2SalBAL-PBmiRNA_S11	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T025-B2SalBAL-PBmiRNA_S11/T025-B2SalBAL-PBmiRNA_S11Log.final.out
STAR	SummaryLog	T051-B2PPDBAL-PLmiRNA2_S15	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T051-B2PPDBAL-PLmiRNA2_S15/T051-B2PPDBAL-PLmiRNA2_S15Log.final.out
STAR	SummaryLog	T047-B2PPDBAL-PLmiRNA2_S20	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T047-B2PPDBAL-PLmiRNA2_S20/T047-B2PPDBAL-PLmiRNA2_S20Log.final.out
STAR	SummaryLog	T053-B1BALRNA-PBmiRNA_S29	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T053-B1BALRNA-PBmiRNA_S29/T053-B1BALRNA-PBmiRNA_S29Log.final.out
STAR	SummaryLog	T023-B1BALCells-PBmiRNA_S10	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T023-B1BALCells-PBmiRNA_S10/T023-B1BALCells-PBmiRNA_S10Log.final.out
STAR	SummaryLog	T036-B2S2BAL-PBmiRNA2_S8	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T036-B2S2BAL-PBmiRNA2_S8/T036-B2S2BAL-PBmiRNA2_S8Log.final.out
STAR	SummaryLog	T050-B1BALRNA-PLmiRNA2_S28	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T050-B1BALRNA-PLmiRNA2_S28/T050-B1BALRNA-PLmiRNA2_S28Log.final.out
STAR	SummaryLog	T007-B2BCGBAL-PBmiRNA1_S2	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T007-B2BCGBAL-PBmiRNA1_S2/T007-B2BCGBAL-PBmiRNA1_S2Log.final.out
STAR	SummaryLog	T038-B2SalBAL-PBmiRNA_S26	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T038-B2SalBAL-PBmiRNA_S26/T038-B2SalBAL-PBmiRNA_S26Log.final.out
STAR	SummaryLog	T014-B2BCGBAL-PLmiRNA2_S4	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T014-B2BCGBAL-PLmiRNA2_S4/T014-B2BCGBAL-PLmiRNA2_S4Log.final.out
STAR	SummaryLog	T036-B2S1BAL-PBmiRNA1_S1	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T036-B2S1BAL-PBmiRNA1_S1/T036-B2S1BAL-PBmiRNA1_S1Log.final.out
STAR	SummaryLog	T014-B2PPDBAL-PBmiRNA1_S1	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T014-B2PPDBAL-PBmiRNA1_S1/T014-B2PPDBAL-PBmiRNA1_S1Log.final.out
STAR	SummaryLog	T035-B2PPDBAL-PBmiRNA_S2	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T035-B2PPDBAL-PBmiRNA_S2/T035-B2PPDBAL-PBmiRNA_S2Log.final.out
STAR	SummaryLog	T036-B1BALRNA-PBmiRNA_S7	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T036-B1BALRNA-PBmiRNA_S7/T036-B1BALRNA-PBmiRNA_S7Log.final.out
STAR	SummaryLog	T016-B2PPDBAL-PBmiRNA_S19	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T016-B2PPDBAL-PBmiRNA_S19/T016-B2PPDBAL-PBmiRNA_S19Log.final.out
STAR	SummaryLog	T004-B2BCGBAL-PB-miRNA_S11	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T004-B2BCGBAL-PB-miRNA_S11/T004-B2BCGBAL-PB-miRNA_S11Log.final.out
STAR	SummaryLog	T023-B2SalBAL-PBmiRNA_S8	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T023-B2SalBAL-PBmiRNA_S8/T023-B2SalBAL-PBmiRNA_S8Log.final.out
STAR	SummaryLog	T023-B2BCGBAL-PBmiRNA_S12	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T023-B2BCGBAL-PBmiRNA_S12/T023-B2BCGBAL-PBmiRNA_S12Log.final.out
STAR	SummaryLog	T006-B2SalBAL-PBmiRNA_S12	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T006-B2SalBAL-PBmiRNA_S12/T006-B2SalBAL-PBmiRNA_S12Log.final.out
STAR	SummaryLog	T011-B2BCGBAL-PBmiRNA_S5	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T011-B2BCGBAL-PBmiRNA_S5/T011-B2BCGBAL-PBmiRNA_S5Log.final.out
STAR	SummaryLog	T048-B1BALRNA-PBmiRNA_S22	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T048-B1BALRNA-PBmiRNA_S22/T048-B1BALRNA-PBmiRNA_S22Log.final.out
STAR	SummaryLog	T049-B1BALRNA-PBmiRNA_S2	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T049-B1BALRNA-PBmiRNA_S2/T049-B1BALRNA-PBmiRNA_S2Log.final.out
STAR	SummaryLog	T009-B2BCGBAL-PBmiRNA_S7	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T009-B2BCGBAL-PBmiRNA_S7/T009-B2BCGBAL-PBmiRNA_S7Log.final.out
STAR	SummaryLog	T014-B1BALCells-PLmiRNA2_S28	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T014-B1BALCells-PLmiRNA2_S28/T014-B1BALCells-PLmiRNA2_S28Log.final.out
STAR	SummaryLog	T004-B2PPDBAL-PB-miRNA_S10	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T004-B2PPDBAL-PB-miRNA_S10/T004-B2PPDBAL-PB-miRNA_S10Log.final.out
STAR	SummaryLog	T032-B2PPDBAL-PLmiRNA2_S26	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T032-B2PPDBAL-PLmiRNA2_S26/T032-B2PPDBAL-PLmiRNA2_S26Log.final.out
STAR	SummaryLog	T007-B2PPDBAL-PBmiRNA_S1	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T007-B2PPDBAL-PBmiRNA_S1/T007-B2PPDBAL-PBmiRNA_S1Log.final.out
STAR	SummaryLog	T025-B1BALRNA-PBmiRNA_S10	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T025-B1BALRNA-PBmiRNA_S10/T025-B1BALRNA-PBmiRNA_S10Log.final.out
STAR	SummaryLog	T042-B1BALRNA-PBmiRNA_S6	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T042-B1BALRNA-PBmiRNA_S6/T042-B1BALRNA-PBmiRNA_S6Log.final.out
STAR	SummaryLog	T021-B1BALCells-PLmiRNA_S3	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T021-B1BALCells-PLmiRNA_S3/T021-B1BALCells-PLmiRNA_S3Log.final.out
STAR	SummaryLog	T039-B2PPDBAL-PBmiRNA1_S12	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T039-B2PPDBAL-PBmiRNA1_S12/T039-B2PPDBAL-PBmiRNA1_S12Log.final.out
STAR	SummaryLog	T028-B1BAL-PBmiRNA_S23	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T028-B1BAL-PBmiRNA_S23/T028-B1BAL-PBmiRNA_S23Log.final.out
STAR	SummaryLog	T048-B2BCGBAL-PBmiRNA_S24	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T048-B2BCGBAL-PBmiRNA_S24/T048-B2BCGBAL-PBmiRNA_S24Log.final.out
STAR	SummaryLog	T032-B2BCGBAL-PLmiRNA2_S29	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T032-B2BCGBAL-PLmiRNA2_S29/T032-B2BCGBAL-PLmiRNA2_S29Log.final.out
STAR	SummaryLog	T033-B2BCGBAL-PBmiRNA1_S20	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T033-B2BCGBAL-PBmiRNA1_S20/T033-B2BCGBAL-PBmiRNA1_S20Log.final.out
STAR	SummaryLog	T047-B2BCGBAL-PBmiRNA_S21	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T047-B2BCGBAL-PBmiRNA_S21/T047-B2BCGBAL-PBmiRNA_S21Log.final.out
STAR	SummaryLog	T025-B2PPDBAL-PBmiRNA1_S12	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T025-B2PPDBAL-PBmiRNA1_S12/T025-B2PPDBAL-PBmiRNA1_S12Log.final.out
STAR	SummaryLog	T010-B1BALRNA-PBmiRNA_S9	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T010-B1BALRNA-PBmiRNA_S9/T010-B1BALRNA-PBmiRNA_S9Log.final.out
STAR	SummaryLog	T006-B2TSTBAL-PBmiRNA_S14	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T006-B2TSTBAL-PBmiRNA_S14/T006-B2TSTBAL-PBmiRNA_S14Log.final.out
Samtools	flagstat	T032-B2PPDBAL-PLmiRNA2_S26.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T032-B2PPDBAL-PLmiRNA2_S26/T032-B2PPDBAL-PLmiRNA2_S26.Homo_sapiens.flagstat.txt
Samtools	flagstat	T035-B2SalBAL-PBmiRNA_S1.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T035-B2SalBAL-PBmiRNA_S1/T035-B2SalBAL-PBmiRNA_S1.Homo_sapiens.flagstat.txt
Samtools	flagstat	T036-B1BALRNA-PBmiRNA_S7.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T036-B1BALRNA-PBmiRNA_S7/T036-B1BALRNA-PBmiRNA_S7.Homo_sapiens.flagstat.txt
Samtools	flagstat	T028-B2BCGBAL-PBmiRNA_S26.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T028-B2BCGBAL-PBmiRNA_S26/T028-B2BCGBAL-PBmiRNA_S26.Homo_sapiens.flagstat.txt
Samtools	flagstat	T038-B2PPDBAL-PBmiRNA_S27.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T038-B2PPDBAL-PBmiRNA_S27/T038-B2PPDBAL-PBmiRNA_S27.Homo_sapiens.flagstat.txt
Samtools	flagstat	T032-B2PPDBAL-PBmiRNA1_S25.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T032-B2PPDBAL-PBmiRNA1_S25/T032-B2PPDBAL-PBmiRNA1_S25.Homo_sapiens.flagstat.txt
Samtools	flagstat	T033-B1BALRNA-PBmiRNA1_S15.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T033-B1BALRNA-PBmiRNA1_S15/T033-B1BALRNA-PBmiRNA1_S15.Homo_sapiens.flagstat.txt
Samtools	flagstat	T012-BALRNA-PBmiRNA_S8.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T012-BALRNA-PBmiRNA_S8/T012-BALRNA-PBmiRNA_S8.Homo_sapiens.flagstat.txt
Samtools	flagstat	T004-B2SalBAL-PB-miRNA_S9.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T004-B2SalBAL-PB-miRNA_S9/T004-B2SalBAL-PB-miRNA_S9.Homo_sapiens.flagstat.txt
Samtools	flagstat	T032-B1BALRNA-PBmiRNA_S23.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T032-B1BALRNA-PBmiRNA_S23/T032-B1BALRNA-PBmiRNA_S23.Homo_sapiens.flagstat.txt
Samtools	flagstat	T036-B2S2BAL-PBmiRNA2_S8.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T036-B2S2BAL-PBmiRNA2_S8/T036-B2S2BAL-PBmiRNA2_S8.Homo_sapiens.flagstat.txt
Samtools	flagstat	T042-B2BCGBAL-PBmiRNA_S11.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T042-B2BCGBAL-PBmiRNA_S11/T042-B2BCGBAL-PBmiRNA_S11.Homo_sapiens.flagstat.txt
Samtools	flagstat	T025-B2BCGBAL-PBmiRNA_S14.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T025-B2BCGBAL-PBmiRNA_S14/T025-B2BCGBAL-PBmiRNA_S14.Homo_sapiens.flagstat.txt
Samtools	flagstat	T023-B1BALCells-PBmiRNA_S10.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T023-B1BALCells-PBmiRNA_S10/T023-B1BALCells-PBmiRNA_S10.Homo_sapiens.flagstat.txt
Samtools	flagstat	T049-B1BALRNA-PBmiRNA_S2.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T049-B1BALRNA-PBmiRNA_S2/T049-B1BALRNA-PBmiRNA_S2.Homo_sapiens.flagstat.txt
Samtools	flagstat	T014-B2SalBAL-PBmiRNA_S29.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T014-B2SalBAL-PBmiRNA_S29/T014-B2SalBAL-PBmiRNA_S29.Homo_sapiens.flagstat.txt
Samtools	flagstat	T051-B2SalBAL-PBmiRNA_S13.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T051-B2SalBAL-PBmiRNA_S13/T051-B2SalBAL-PBmiRNA_S13.Homo_sapiens.flagstat.txt
Samtools	flagstat	T014-B2PPDBAL-PBmiRNA1_S1.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T014-B2PPDBAL-PBmiRNA1_S1/T014-B2PPDBAL-PBmiRNA1_S1.Homo_sapiens.flagstat.txt
Samtools	flagstat	T041-B2PPDBAL-PBmiRNA1_S24.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T041-B2PPDBAL-PBmiRNA1_S24/T041-B2PPDBAL-PBmiRNA1_S24.Homo_sapiens.flagstat.txt
Samtools	flagstat	T014-B1BALRNA-PBmiRNA1_S27.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T014-B1BALRNA-PBmiRNA1_S27/T014-B1BALRNA-PBmiRNA1_S27.Homo_sapiens.flagstat.txt
Samtools	flagstat	T046-B1BALRNA-PBmiRNA_S17.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T046-B1BALRNA-PBmiRNA_S17/T046-B1BALRNA-PBmiRNA_S17.Homo_sapiens.flagstat.txt
Samtools	flagstat	T009-B2BCGBAL-PBmiRNA_S7.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T009-B2BCGBAL-PBmiRNA_S7/T009-B2BCGBAL-PBmiRNA_S7.Homo_sapiens.flagstat.txt
Samtools	flagstat	T050-B1BALRNA-PBmiRNA1_S27.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T050-B1BALRNA-PBmiRNA1_S27/T050-B1BALRNA-PBmiRNA1_S27.Homo_sapiens.flagstat.txt
Samtools	flagstat	T025-B2SalBAL-PBmiRNA_S11.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T025-B2SalBAL-PBmiRNA_S11/T025-B2SalBAL-PBmiRNA_S11.Homo_sapiens.flagstat.txt
Samtools	flagstat	T032-B2SalBAL-PBmiRNA_S24.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T032-B2SalBAL-PBmiRNA_S24/T032-B2SalBAL-PBmiRNA_S24.Homo_sapiens.flagstat.txt
Samtools	flagstat	T047-B2SalBAL-PBmiRNA1_S3.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T047-B2SalBAL-PBmiRNA1_S3/T047-B2SalBAL-PBmiRNA1_S3.Homo_sapiens.flagstat.txt
Samtools	flagstat	T028-B2SalBAL-PBmiRNA_S24.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T028-B2SalBAL-PBmiRNA_S24/T028-B2SalBAL-PBmiRNA_S24.Homo_sapiens.flagstat.txt
Samtools	flagstat	T045-B1BALRNA-PBmiRNA_S16.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T045-B1BALRNA-PBmiRNA_S16/T045-B1BALRNA-PBmiRNA_S16.Homo_sapiens.flagstat.txt
Samtools	flagstat	T033-B2BCGBAL-PLmiRNA2_S21.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T033-B2BCGBAL-PLmiRNA2_S21/T033-B2BCGBAL-PLmiRNA2_S21.Homo_sapiens.flagstat.txt
Samtools	flagstat	T039-B2PPDBAL-PLmiRNA2_S13.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T039-B2PPDBAL-PLmiRNA2_S13/T039-B2PPDBAL-PLmiRNA2_S13.Homo_sapiens.flagstat.txt
Samtools	flagstat	T007-B1BALCells-PLmiRNA2_S27.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T007-B1BALCells-PLmiRNA2_S27/T007-B1BALCells-PLmiRNA2_S27.Homo_sapiens.flagstat.txt
Samtools	flagstat	T054-B2SalBAL-PBmiRNA_S18.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T054-B2SalBAL-PBmiRNA_S18/T054-B2SalBAL-PBmiRNA_S18.Homo_sapiens.flagstat.txt
Samtools	flagstat	T041-B2SalBAL-PBmiRNA_S23.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T041-B2SalBAL-PBmiRNA_S23/T041-B2SalBAL-PBmiRNA_S23.Homo_sapiens.flagstat.txt
Samtools	flagstat	T048-B2PPDBAL-PBmiRNA_S23.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T048-B2PPDBAL-PBmiRNA_S23/T048-B2PPDBAL-PBmiRNA_S23.Homo_sapiens.flagstat.txt
Samtools	flagstat	T007-B1BALCells-PBmiRNA1_S26.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T007-B1BALCells-PBmiRNA1_S26/T007-B1BALCells-PBmiRNA1_S26.Homo_sapiens.flagstat.txt
Samtools	flagstat	T026-B2PPDBAL-PLmiRNA2_S16.Homo_sapiens	/nfs/users/bi/jlimberis/TB_HEART/multiqc_report/delete/T026-B2PPDBAL-PLmiRNA2_S16/T026-B2PPDBAL-PLmiRNA2_S16.Homo_sapiens.flagstat.txt
